vectorizer,dim_reduction,n_comp,K,collapsed,alg,CHI,DBI,SIL,CV_COHERENCE,NPMI_COHERENCE,top_keywords
tfidf,SVD,5,7,False,KMeans,136.51499452102928,1.1055359664168616,0.4773090345148461,0.33679415485932856,-0.30972650783356703,"{0: ['label data', 'unlabeled data', 'foundation model', 'cross modality'], 1: ['medical data', 'medical image registration', 'task base', 'lrma llrma'], 2: ['volumetric medical image', 'medical image compression', 'lossless compression', '3d image'], 3: ['medical image translation', 'diffusion process', 'image quality', 'diffusion segmentation'], 4: ['long range dependency', 'mamba unet', 'local feature', 'skip connection'], 5: ['segment model sam', 'foundation model', 'sam medical image', '3d slicer'], 6: ['brain tumor', 'machine learning', 'medical image classification', 'covid 19']}"
tfidf,SVD,5,7,False,Agglomerative,112.66767572589089,1.0510007915845592,0.46060423683842194,0.39009192725934266,-0.34988518675935615,"{0: ['segment model sam', 'sam medical image', '3d slicer', 'sa med2d 20m'], 1: ['medical image translation', 'diffusion segmentation', 'image quality', 'diffusion process'], 2: ['long range dependency', 'mamba unet', 'local feature', 'feature extraction'], 3: ['medical image compression', 'lossless compression', 'gem 3d', 'significant bit'], 4: ['machine learning', 'brain tumor', 'medical image classification', 'deep learning model'], 5: ['image segmentation task', 'pseudo label', 'label data', 'unlabeled data'], 6: ['medical image synthesis', 'high resolution', 'global consistency', 'domain adaptation']}"
tfidf,SVD,5,8,False,FCM,130.44761564149283,1.098866314558133,0.46510928821297115,0.3735951167611825,-0.32201033872116713,"{0: ['medical image registration', 'image fusion', 'detection segmentation', 'denoising method'], 1: ['pre training', 'medical data', 'lrma llrma', 'pre process'], 2: ['medical image synthesis', 'medical image compression', 'lossless compression', 'volumetric medical image'], 3: ['long range dependency', 'multi scale', 'mamba unet', 'local feature'], 4: ['segment model sam', 'foundation model', 'sam medical image', '3d slicer'], 5: ['label data', 'image segmentation task', 'unlabeled data', 'pseudo label'], 6: ['medical image translation', 'diffusion process', 'image quality', 'diffusion segmentation'], 7: ['machine learning', 'medical image classification', 'covid 19', 'transfer learn']}"
tfidf,SVD,5,8,False,KMeans,131.5382361671645,1.0750869823705005,0.477331373806749,0.3800207691901729,-0.2923019971297519,"{0: ['label data', 'unlabeled data', 'pseudo label', 'segmentation network'], 1: ['pre training', 'medical data', 'zero shot', 'lrma llrma'], 2: ['medical image registration', 'lung nodule', 'transformer base', 'detection segmentation'], 3: ['medical image classification', 'machine learning', 'brain tumor', 'learn model'], 4: ['segment model sam', 'foundation model', 'sam medical image', '3d slicer'], 5: ['medical image translation', 'image quality', 'diffusion process', 'diffusion segmentation'], 6: ['multi scale', 'long range dependency', 'mamba unet', 'local feature'], 7: ['volumetric medical image', 'medical image compression', 'lossless compression', '3d meddiffusion']}"
tfidf,SVD,5,8,False,Agglomerative,100.05884759631624,0.9820525610959971,0.45675118065682874,0.4314298280922833,-0.334956541190072,"{0: ['long range dependency', 'mamba unet', 'convolutional neural network', 'local feature'], 1: ['medical image translation', 'diffusion segmentation', 'image quality', 'diffusion process'], 2: ['medical image synthesis', 'high resolution', 'global consistency', 'downstream task'], 3: ['medical image compression', 'lossless compression', 'gem 3d', 'significant bit'], 4: ['machine learning', 'brain tumor', 'medical image classification', 'image data'], 5: ['image segmentation task', 'pseudo label', 'label data', 'unlabeled data'], 6: ['segment model sam', 'foundation model', 'sam medical image', 'sa med2d 20m'], 7: ['3d slicer', 'segment model sam', 'capability segment', '3d volumetric medical']}"
tfidf,SVD,5,9,False,FCM,120.89866063104763,1.222023177916987,0.4258528273854511,0.32507831516853575,-0.33059064110918013,"{0: ['medical image registration', 'image fusion', 'detection segmentation', 'denoising method'], 1: ['pre training', 'medical data', 'zero shot', 'lrma llrma'], 2: ['3d medical image', 'medical image synthesis', 'medical image compression', 'lossless compression'], 3: ['long range dependency', 'mamba unet', 'local feature', 'multi scale'], 4: ['segment model sam', 'foundation model', 'sam medical image', '3d slicer'], 5: ['image segmentation task', 'confusion factor', 'segmentation network', 'multi scale feature'], 6: ['medical image translation', 'diffusion process', 'image quality', 'diffusion segmentation'], 7: ['machine learning', 'medical image classification', 'covid 19', 'transfer learn'], 8: ['label data', 'semi supervise', 'ct scan', 'segmentation mask']}"
tfidf,SVD,5,9,False,KMeans,123.53915406607595,1.0697302956359709,0.4672648046730844,0.3822339737265273,-0.31457007297941686,"{0: ['label data', 'unlabeled data', 'pseudo label', 'segmentation network'], 1: ['pre training', 'medical data', 'lrma llrma', 'contrast agent'], 2: ['medical image registration', 'feature alignment', 'base model', 'medical image fusion'], 3: ['machine learning', 'medical image classification', 'brain tumor', 'learn model'], 4: ['segment model sam', 'foundation model', 'sam medical image', '3d slicer'], 5: ['medical image translation', 'image quality', 'diffusion process', 'diffusion segmentation'], 6: ['multi scale', 'long range dependency', 'mamba unet', 'local feature'], 7: ['3d medical image', 'volumetric medical image', 'medical image compression', 'lossless compression'], 8: ['lung nodule', 'image recognition', 'glomia pro', 'image registration']}"
tfidf,SVD,5,9,False,Agglomerative,100.6437243284253,0.994100590444164,0.4786667397810575,0.42872121801228874,-0.3294386471524132,"{0: ['restore rwkv', 'high resolution', 'medical image restoration', 'medical image fusion'], 1: ['medical image translation', 'diffusion segmentation', 'image quality', 'diffusion process'], 2: ['medical image synthesis', 'high resolution', 'global consistency', 'downstream task'], 3: ['medical image compression', 'lossless compression', 'volumetric medical image', 'gem 3d'], 4: ['machine learning', 'brain tumor', 'medical image classification', 'image data'], 5: ['image segmentation task', 'pseudo label', 'label data', 'unlabeled data'], 6: ['segment model sam', 'foundation model', 'sam medical image', 'sa med2d 20m'], 7: ['3d slicer', 'segment model sam', 'volumetric medical image', 'capability segment'], 8: ['mamba unet', 'long range dependency', 'convolutional neural network', 'local feature']}"
tfidf,SVD,5,10,False,FCM,119.90674791695957,1.236166886682193,0.4175256051830657,0.29190559368878827,-0.36657210533462703,"{0: ['3d medical image', 'medical image compression', 'lossless compression', 'volumetric medical image'], 1: ['pre training', 'medical data', 'lrma llrma', 'contrast agent'], 2: ['medical image registration', 'lung nodule', 'volume preserve', 'glomia pro'], 3: ['long range dependency', 'mamba unet', 'local feature', 'multi scale'], 4: ['segment model sam', 'foundation model', 'sam medical image', '3d slicer'], 5: ['semi supervise', 'image segmentation task', 'confusion factor', 'segmentation network'], 6: ['medical image translation', 'diffusion segmentation', 'high quality', 'time step'], 7: ['medical image classification', 'machine learning', 'brain tumor', 'deep learning model'], 8: ['semi supervise', 'label data', 'segmentation mask', 'nnu net model'], 9: ['medical image synthesis', 'high quality', 'global consistency', 'super resolution']}"
tfidf,SVD,5,10,False,KMeans,116.27582787600329,1.136540238077436,0.45108709924548257,0.37221397805818435,-0.2970259830022585,"{0: ['cross modality', 'segmentation model', 'semi supervise', 'ct scan'], 1: ['pre training', 'medical data', 'lrma llrma', 'contrast agent'], 2: ['medical image registration', 'feature extraction', 'denoising method', 'task base'], 3: ['machine learning', 'medical image classification', 'brain tumor', 'learn model'], 4: ['segment model sam', 'foundation model', 'sam medical image', '3d slicer'], 5: ['medical image translation', 'diffusion process', 'denoising diffusion', 'image quality'], 6: ['multi scale', 'long range dependency', 'mamba unet', 'local feature'], 7: ['3d medical image', 'volumetric medical image', 'medical image compression', 'lossless compression'], 8: ['lung nodule', 'image recognition', 'glomia pro', 'disease progression'], 9: ['image segmentation task', 'unlabeled data', 'pseudo label', 'confusion factor']}"
