vectorizer,dim_reduction,n_comp,K,collapsed,alg,CHI,DBI,SIL,CV_COHERENCE,NPMI_COHERENCE,top_keywords,rank_SIL,rank_CHI,rank_DBI,rank_CV,rank_NPMI,rank_total
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,3,False,KMeans,310.2909851074219,1.0243604387723688,0.5852914452552795,0.4761174091768143,-0.2721261616238346,"{0: ['adversarial attack', 'adversarial example', 'neural network', 'instruction follow'], 1: ['responsible ai', 'ai development', 'ai governance', 'user trust'], 2: ['clinical reasoning', 'cross modal', 'medical imaging', 'medical image segmentation']}",9.0,18.0,35.0,20.0,72.0,154.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,3,False,KMeans,301.7171936035156,1.0219370805618444,0.5940921306610107,0.4761174091768143,-0.2721261616238346,"{0: ['clinical reasoning', 'cross modal', 'medical imaging', 'medical image segmentation'], 1: ['responsible ai', 'ai development', 'ai governance', 'user trust'], 2: ['adversarial attack', 'adversarial example', 'neural network', 'instruction follow']}",6.0,23.0,33.0,20.0,72.0,154.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,3,False,FCM,300.6220703125,1.025028026451828,0.5881813764572144,0.4761174091768143,-0.2721261616238346,"{0: ['adversarial attack', 'adversarial example', 'neural network', 'instruction follow'], 1: ['responsible ai', 'ai development', 'ai governance', 'user trust'], 2: ['clinical reasoning', 'cross modal', 'medical imaging', 'medical image segmentation']}",7.0,24.0,36.0,20.0,72.0,159.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,3,False,FCM,309.11712646484375,1.0181465022251637,0.5787332653999329,0.4898906896964805,-0.32885696658108177,"{0: ['adversarial attack', 'adversarial example', 'neural network', 'instruction follow'], 1: ['responsible ai', 'ai development', 'ai governance', 'user trust'], 2: ['clinical reasoning', 'cross modal', 'medical imaging', 'mfc bench']}",12.0,19.0,31.0,10.0,249.5,321.5
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,3,False,Agglomerative,295.4338684082031,1.0250421365783184,0.572080671787262,0.4898906896964805,-0.32885696658108177,"{0: ['adversarial attack', 'adversarial example', 'neural network', 'instruction follow'], 1: ['responsible ai', 'ai development', 'ai governance', 'user trust'], 2: ['clinical reasoning', 'cross modal', 'medical imaging', 'mfc bench']}",17.0,26.0,37.0,10.0,249.5,339.5
