vectorizer,dim_reduction,n_comp,K,collapsed,alg,CHI,DBI,SIL,CV_COHERENCE,NPMI_COHERENCE,top_keywords,rank_SIL,rank_CHI,rank_DBI,rank_CV,rank_NPMI,rank_total
tfidf,UMAP,10,12,False,KMeans,49.56282043457031,1.2113542528420334,0.3926578462123871,0.35612532664272467,-0.3661190477092356,"{0: ['brain network', 'functional brain', 'brain connectivity', 'graph learn'], 1: ['cognitive control', 'recurrent neural network', 'neural network model', 'constant time input'], 2: ['neuron model', 'spike neural network', 'action potential', 'complexity base'], 3: ['foundation model', 'population activity', 'state art', 'neural behavioral data'], 4: ['brain function', 'brain emulation', 'brain structure', 'multi scale'], 5: ['excitatory inhibitory', 'global oscillation', 'non equilibrium steady', 'synaptic shot noise'], 6: ['granger causality', 'attribution map', 'time series data', 'human brain'], 7: ['electrical stimulation', 'signal propagation', 'entropy production rate', 'prediction error'], 8: ['brain criticality', 'eeg signal', 'encode model', 'emotion recognition'], 9: ['collective decision', 'visual neural activity', 'visual rivalry', 'spatial decision making'], 10: ['receptive field', 'time scale', 'continuous attractor', 'brain tumor'], 11: ['low rank', 'gaussian process', 'sub circuit', 'recurrent neural network']}",247.0,262.0,229.0,121.0,206.0,1065.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,3,False,KMeans,93.31538391113281,1.119084309689977,0.5274435877799988,0.24325681839842772,-0.4285107568014849,"{0: ['mean field', 'global oscillation', 'network model', 'entropy production rate'], 1: ['neural data', 'work memory', 'brain region', 'dynamical model'], 2: ['brain criticality', 'surrogate brain', 'eeg signal', 'rest state']}",13.0,26.0,119.0,509.0,398.5,1065.5
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,11,False,KMeans,58.933372497558594,1.116461723706825,0.4039413034915924,0.28745271330396754,-0.3472670530480579,"{0: ['intrinsic frequency', 'rest state', 'brain dynamic', 'brain network'], 1: ['travel wave', 'constant time input', 'prediction error', 'piecewise constant'], 2: ['brain criticality', 'electrical stimulation', 'brain dynamic', 'complex value'], 3: ['mean field', 'excitatory inhibitory', 'global oscillation', 'time scale'], 4: ['language production', 'neural scale', 'auditory stream segregation', 'neural pathway'], 5: ['receptive field', 'work memory', 'basis function', 'stimulus space'], 6: ['recurrent neural network', 'time series', 'dynamical model', 'low rank'], 7: ['energy landscape model', 'work memory decline', 'postoperative work memory', 'bio realistic'], 8: ['entropy production rate', 'cognitive control', 'collective decision', 'multi agent'], 9: ['emotion recognition', 'neural signal', 'spatial resolution', 'eeg signal'], 10: ['foundation model', 'meg fmri', 'encode model', 'population activity']}",223.0,199.0,117.0,383.0,145.0,1067.0
allenai/scibert_scivocab_uncased,UMAP,15,15,False,FCM,74.48946380615234,1.1768061777164252,0.44205746054649353,0.29454842587102015,-0.3869336288198397,"{0: ['entropy production rate', 'intrinsic frequency', 'brain tumor', 'work memory decline'], 1: ['neural information', 'information processing', 'foundation study', 'functional fluctuation'], 2: ['receptive field', 'sea db', 'neurodegenerative disease', 'complex value'], 3: ['spectral graph model', 'brain activity', 'spectral maturation', 'state brain emulation'], 4: ['time scale', 'constant time input', 'memory retrieval', 'sparse reconstruction'], 5: ['spatial decision making', 'multi scale', 'travel wave', 'human brain'], 6: ['emotion recognition', 'deep learning', 'neural behavioral', 'brain region'], 7: ['neural fluctuation', 'robustness flexibility', 'functional connectomes', 'theoretical framework'], 8: ['ai model', 'ai base surrogate', 'base surrogate brain', 'cognitive task'], 9: ['noise interval', 'mental health', 'graph learn', 'analysis reveal'], 10: ['global oscillation', 'excitatory inhibitory', 'spike neuron', 'high order'], 11: ['sub circuit', 'encode model', 'low tensor rank', 'foundation model'], 12: ['spike train', 'multi agent', 'collective decision', 'action potential'], 13: ['word recognition', 'cognitive control', 'visual rivalry', 'prediction error'], 14: ['neuron model', 'dynamical model', 'gaussian process', 'biological neuron']}",153.0,108.0,180.0,348.0,282.0,1071.0
tfidf,SVD,5,10,False,KMeans,48.871513189991404,1.115289683155179,0.40683318296136933,0.31664685438034496,-0.3668094894537057,"{0: ['brain criticality', 'brain function', 'signal propagation', 'brain dynamic'], 1: ['foundation model', 'neural data', 'state art', 'dynamical model'], 2: ['global oscillation', 'time scale', 'spike neural network', 'synaptic shot noise'], 3: ['real time', 'brain tumor', 'brain activity', 'energy landscape model'], 4: ['cognitive control', 'prediction error', 'feedforward feedback', 'predictive coding'], 5: ['neuron model', 'biological neuron', 'bio realistic', 'action potential'], 6: ['recurrent neural network', 'neural population', 'external input', 'visual rivalry'], 7: ['receptive field', 'stimulus space', 'complex network', 'wilson cowan model'], 8: ['work memory', 'low rank', 'recurrent neural network', 'continuous attractor'], 9: ['neural signal', 'electroencephalography eeg', 'entropy production rate', 'word recognition']}",218.0,269.0,114.0,260.0,211.0,1072.0
allenai/scibert_scivocab_uncased,SVD,10,4,True,Agglomerative,3.309377670288086,1.0004418705696172,0.09785585850477219,0.5162640937801858,-0.03324966072214912,"{0: ['neural activity', 'large scale', 'low dimensional', 'recurrent neural network'], 1: ['minimal radical', 'brain emulation report', 'emulation report 2025', 'state brain emulation'], 2: ['world model', 'motor gate channel', 'lie pseudogroups', 'compositional symmetry'], 3: ['local heterogeneity', 'neural activity symmetric', 'estimate effective heterogeneity', 'heterogeneity asymmetry']}",507.0,527.0,29.0,8.0,2.0,1073.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,9,False,KMeans,64.99835968017578,1.1075122728096738,0.41879019141197205,0.3193447455418352,-0.40149211291919923,"{0: ['intrinsic frequency', 'rest state', 'brain dynamic', 'noise interval'], 1: ['travel wave', 'constant time input', 'prediction error', 'world model'], 2: ['brain criticality', 'electrical stimulation', 'real time', 'brain dynamic'], 3: ['mean field', 'excitatory inhibitory', 'global oscillation', 'time scale'], 4: ['word recognition', 'emotion recognition', 'eeg signal', 'neural signal'], 5: ['receptive field', 'work memory', 'stimulus space', 'riemannian manifold'], 6: ['recurrent neural network', 'neuron model', 'low dimensional', 'dynamical model'], 7: ['foundation model', 'brain region', 'brain tumor', 'meg fmri'], 8: ['entropy production rate', 'cognitive control', 'visual rivalry', 'collective decision']}",201.0,172.0,106.0,252.0,342.0,1073.0
tfidf,SVD,5,9,False,KMeans,48.06815552473814,1.088715173427891,0.40108306238839525,0.3108461054266063,-0.3652188380679501,"{0: ['brain network', 'brain criticality', 'surrogate brain', 'brain function'], 1: ['foundation model', 'neural data', 'dynamical model', 'model neural dynamic'], 2: ['global oscillation', 'time scale', 'spike neural network', 'synaptic shot noise'], 3: ['eeg signal', 'real time', 'neural signal', 'emotion recognition'], 4: ['entropy production rate', 'cognitive control', 'neural information', 'range temporal correlation'], 5: ['neuron model', 'biological neuron', 'non equilibrium steady', 'bio realistic'], 6: ['recurrent neural network', 'external input', 'visual rivalry', 'constant time input'], 7: ['excitatory inhibitory', 'receptive field', 'complex network', 'stimulus space'], 8: ['work memory', 'low rank', 'recurrent neural network', 'continuous attractor']}",229.0,276.0,86.0,281.0,201.0,1073.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,10,False,FCM,67.9431381225586,1.1351337820574483,0.44463637471199036,0.2627370172640287,-0.3530449969014777,"{0: ['global oscillation', 'excitatory inhibitory', 'spike neuron', 'phase transition'], 1: ['time scale', 'memory retrieval', 'cost function', 'spatial decision making'], 2: ['neuron model', 'recurrent neural network', 'dynamical model', 'low rank'], 3: ['receptive field', 'work memory', 'energy landscape model', 'stimulus space'], 4: ['entropy production rate', 'cognitive control', 'collective decision', 'visual rivalry'], 5: ['sub circuit', 'brain body environment', 'prediction error', 'travel wave'], 6: ['foundation model', 'signal propagation', 'meg fmri', 'encode model'], 7: ['brain criticality', 'brain network', 'long range', 'brain connectivity'], 8: ['electrical stimulation', 'real time', 'brain dynamic', 'sea db'], 9: ['emotion recognition', 'eeg signal', 'neural signal', 'background noise']}",147.0,158.0,137.0,471.0,162.0,1075.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,10,False,KMeans,70.57508087158203,0.9861552712057089,0.5126979947090149,0.2714496476075402,-0.45163601920700575,"{0: ['brain network', 'intrinsic frequency', 'rest state', 'brain dynamic'], 1: ['sub circuit', 'travel wave', 'prediction error', 'low dimensional'], 2: ['energy landscape model', 'graph learn', 'receptive field', 'postoperative work memory'], 3: ['mean field', 'global oscillation', 'excitatory inhibitory', 'time scale'], 4: ['brain criticality', 'entropy production rate', 'cognitive control', 'multi agent'], 5: ['foundation model', 'cognitive process', 'diffusion model', 'meg fmri'], 6: ['neuron model', 'recurrent neural network', 'low dimensional', 'dynamical model'], 7: ['electrical stimulation', 'real time', 'brain dynamic', 'granger causality'], 8: ['word recognition', 'emotion recognition', 'neural signal', 'spatial resolution'], 9: ['neural forecasting', 'caenorhabditis elegans', 'extrasynaptic signal', 'switch forward reversal']}",23.0,138.0,20.0,443.0,453.0,1077.0
tfidf,UMAP,15,12,False,KMeans,43.63127517700195,1.2673850497858208,0.38997897505760193,0.36534779820117763,-0.3447731487506001,"{0: ['brain criticality', 'brain connectivity', 'rest state', 'structural functional'], 1: ['recurrent neural network', 'low rank', 'cognitive control', 'gaussian process'], 2: ['neuron model', 'spike neural network', 'complexity base', 'action potential'], 3: ['foundation model', 'population activity', 'neural data', 'dynamical model'], 4: ['electrical stimulation', 'entropy production rate', 'signal propagation', 'neural information'], 5: ['wilson cowan model', 'inhibitory population', 'neural heterogeneity', 'local heterogeneity'], 6: ['brain body environment', 'neurodegenerative disease', 'artificial intelligence ai', 'spatial decision making'], 7: ['receptive field', 'time scale', 'continuous attractor', 'high order'], 8: ['granger causality', 'time series data', 'human brain', 'brain causal'], 9: ['brain dynamic', 'nonequilibrium dynamic', 'multi scale', 'brain structure'], 10: ['eeg signal', 'emotion recognition', 'encode model', 'word recognition'], 11: ['global oscillation', 'high dimensional', 'synaptic shot noise', 'equilibrium steady state']}",253.0,302.0,282.0,106.0,135.0,1078.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,4,False,Agglomerative,72.91874694824219,1.1511376846066494,0.4356151223182678,0.33616237207479094,-0.4509850853082119,"{0: ['brain dynamic', 'brain criticality', 'surrogate brain', 'parkinson disease'], 1: ['mean field', 'global oscillation', 'spike neuron', 'phase transition'], 2: ['neural data', 'work memory', 'population level', 'neuron model'], 3: ['encode model', 'word recognition', 'emotion recognition', 'spatial resolution']}",169.0,121.0,160.0,178.0,451.0,1079.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,5,False,KMeans,78.97301483154297,1.1150662700167238,0.4714899957180023,0.26735219017876144,-0.41191544135205094,"{0: ['brain criticality', 'brain connectivity', 'spatiotemporal dynamic', 'intrinsic frequency'], 1: ['recurrent neural network', 'neural recording', 'dynamical model', 'receptive field'], 2: ['electrical stimulation', 'real time', 'energy landscape model', 'brain state'], 3: ['mean field', 'global oscillation', 'time scale', 'entropy production rate'], 4: ['foundation model', 'encode model', 'word recognition', 'eeg signal']}",77.0,75.0,113.0,454.0,364.0,1083.0
tfidf,UMAP,10,9,False,KMeans,51.185150146484375,1.3770376821959127,0.3535781502723694,0.3723117046950197,-0.31608526315180474,"{0: ['brain criticality', 'brain network', 'functional brain', 'brain function'], 1: ['recurrent neural network', 'low rank', 'neural population', 'cognitive control'], 2: ['neuron model', 'spike neural network', 'global oscillation', 'spike neuron'], 3: ['foundation model', 'dynamical model', 'population activity', 'neural data'], 4: ['riemannian manifold', 'visual neural activity', 'neurodegenerative disease', 'artificial intelligence ai'], 5: ['excitatory inhibitory', 'steady state', 'receptive field', 'time scale'], 6: ['granger causality', 'travel wave', 'time series data', 'human brain'], 7: ['electrical stimulation', 'signal propagation', 'entropy production rate', 'brain body environment'], 8: ['eeg signal', 'emotion recognition', 'encode model', 'word recognition']}",296.0,249.0,358.0,94.0,90.0,1087.0
tfidf,UMAP,10,6,False,KMeans,58.231075286865234,1.303168811741236,0.43119749426841736,0.3443519006877353,-0.3701374463571913,"{0: ['brain function', 'functional brain', 'brain dynamic', 'brain connectivity'], 1: ['foundation model', 'model neural dynamic', 'state art', 'neural data'], 2: ['brain criticality', 'eeg signal', 'encode model', 'emotion recognition'], 3: ['work memory', 'neuron model', 'excitatory inhibitory', 'spike neural network'], 4: ['electrical stimulation', 'real time', 'brain body environment', 'neural representation'], 5: ['recurrent neural network', 'low rank', 'signal propagation', 'prediction error']}",179.0,205.0,320.0,158.0,227.0,1089.0
allenai/scibert_scivocab_uncased,UMAP,5,9,False,FCM,84.74122619628906,1.1860788936520623,0.33165502548217773,0.3521077517123377,-0.4196735133547871,"{0: ['receptive field', 'sea db', 'complex value', 'behavioral phase'], 1: ['entropy production rate', 'intrinsic frequency', 'postoperative work memory', 'work memory decline'], 2: ['frequency specific', 'low frequency', 'noise interval', 'neurodegenerative disease'], 3: ['neuron model', 'low dimensional', 'recurrent neural network', 'low rank'], 4: ['mean field', 'global oscillation', 'time scale', 'spike neuron'], 5: ['word recognition', 'signal propagation', 'neural representation', 'cognitive control'], 6: ['model neural', 'brain region', 'state art', 'population activity'], 7: ['spike train', 'brain body environment', 'multi agent', 'feedforward feedback'], 8: ['brain criticality', 'brain emulation', 'neural information', 'real time']}",330.0,49.0,193.0,134.0,383.0,1089.0
allenai/scibert_scivocab_uncased,UMAP,10,11,False,FCM,77.64012145996094,1.2448334981848392,0.4301683008670807,0.28534955508816184,-0.3576113498005366,"{0: ['entropy production rate', 'intrinsic frequency', 'brain tumor', 'sleep stage'], 1: ['spike train', 'brain body environment', 'collective decision', 'multi agent'], 2: ['signal propagation', 'sub circuit', 'receptive field', 'neurodegenerative disease'], 3: ['low dimensional', 'neuron model', 'low rank', 'neural data'], 4: ['global oscillation', 'excitatory inhibitory', 'spike neuron', 'phase transition'], 5: ['attribution map', 'attribution method', 'probability distribution', 'sample complex'], 6: ['brain region', 'emotion recognition', 'model neural', 'neural behavioral'], 7: ['word recognition', 'neural representation', 'cognitive control', 'neural response'], 8: ['brain criticality', 'brain function', 'neural information', 'real time'], 9: ['frequency specific', 'mental health', 'sea db', 'noise interval'], 10: ['time scale', 'constant time input', 'discrete fractional order', 'cost function']}",181.0,83.0,263.0,395.0,173.0,1095.0
tfidf,UMAP,15,9,False,Agglomerative,42.5021858215332,1.1422312277566968,0.3583083152770996,0.3278787448353074,-0.34629271468782635,"{0: ['low dimensional', 'recurrent neural network', 'state art', 'neural data'], 1: ['signal propagation', 'cognitive control', 'prediction error', 'neural network model'], 2: ['neuron model', 'excitatory inhibitory', 'spike neural network', 'spike train'], 3: ['brain body environment', 'stochastic quantum', 'ai base surrogate', 'world model'], 4: ['brain criticality', 'brain dynamic', 'functional brain', 'brain function'], 5: ['electrical stimulation', 'real time', 'attribution map', 'granger causality'], 6: ['receptive field', 'stimulus space', 'reconstruct attractor', 'use homogeneous differentiator'], 7: ['visual neural activity', 'spatial decision making', 'visual rivalry', 'travel wave'], 8: ['eeg signal', 'word recognition', 'emotion recognition', 'encode model']}",286.0,310.0,152.0,215.0,138.0,1101.0
tfidf,UMAP,10,8,False,Agglomerative,42.93397903442383,1.1812450261528646,0.4322919249534607,0.3897998535812799,-0.4111959465266178,"{0: ['latent representation', 'cognitive process', 'causal model', 'decision make'], 1: ['foundation model', 'population activity', 'dynamical model', 'state art'], 2: ['brain body environment', 'transfer information', 'world model', 'neural scale'], 3: ['brain dynamic', 'brain criticality', 'brain activity', 'eeg signal'], 4: ['recurrent neural network', 'low rank', 'cognitive control', 'constant time input'], 5: ['neuron model', 'excitatory inhibitory', 'steady state', 'spike neural network'], 6: ['electrical stimulation', 'sea db', 'hub epileptic brain', 'probability distribution'], 7: ['ai base surrogate', 'ai model', 'base surrogate brain', 'artificial intelligence ai']}",175.0,307.0,187.0,74.0,361.0,1104.0
tfidf,UMAP,5,8,False,Agglomerative,36.09309005737305,1.3656031471344217,0.44367745518684387,0.37602535415170557,-0.3509833987445249,"{0: ['prediction error', 'entropy production rate', 'signal propagation', 'brain body environment'], 1: ['neuron model', 'spike train', 'real time', 'spike neural network'], 2: ['excitatory inhibitory', 'receptive field', 'time scale', 'continuous attractor'], 3: ['foundation model', 'state art', 'dynamical model', 'neural data'], 4: ['recurrent neural network', 'low rank', 'cognitive control', 'neural network model'], 5: ['brain criticality', 'eeg signal', 'encode model', 'emotion recognition'], 6: ['functional brain', 'brain function', 'brain connectivity', 'brain dynamic'], 7: ['artificial intelligence ai', 'spatial decision making', 'base surrogate brain', 'ai model']}",148.0,362.0,353.0,85.0,156.0,1104.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,12,False,KMeans,58.36518859863281,1.153140033868646,0.4155673384666443,0.32715624638285007,-0.39273825282879926,"{0: ['intrinsic frequency', 'brain dynamic', 'brain network', 'noise interval'], 1: ['travel wave', 'constant time input', 'prediction error', 'flow neural'], 2: ['brain criticality', 'electrical stimulation', 'brain dynamic', 'multi scale'], 3: ['mean field', 'excitatory inhibitory', 'global oscillation', 'time scale'], 4: ['neural scale', 'auditory stream segregation', 'language production', 'neural pathway'], 5: ['receptive field', 'low dimensional', 'work memory', 'basis function'], 6: ['signal propagation', 'sub circuit', 'dynamical model', 'neural population'], 7: ['cognitive process', 'real time', 'energy landscape model', 'work memory decline'], 8: ['entropy production rate', 'cognitive control', 'collective decision', 'visual rivalry'], 9: ['emotion recognition', 'neural signal', 'spatial resolution', 'eeg signal'], 10: ['foundation model', 'meg fmri', 'encode model', 'population activity'], 11: ['low rank', 'neuron model', 'spike neural network', 'time series']}",204.0,204.0,166.0,220.0,312.0,1106.0
allenai/scibert_scivocab_uncased,SVD,15,4,True,Agglomerative,3.113732099533081,1.0829076551913812,0.12297360599040985,0.6291288694603703,-0.07370877310374413,"{0: ['neural activity', 'large scale', 'recurrent neural network', 'low dimensional'], 1: ['local heterogeneity', 'neural activity symmetric', 'estimate effective heterogeneity', 'heterogeneity asymmetry'], 2: ['world model', 'functional brain graph', 'compositional symmetry', 'motor gate channel'], 3: ['state brain emulation', 'brain emulation report', 'emulation report 2025', 'brain function neural']}",495.0,528.0,79.0,3.0,3.0,1108.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,6,False,KMeans,75.40396118164062,1.1965812489562433,0.4734153151512146,0.2846354894748248,-0.3958146437945071,"{0: ['brain criticality', 'brain dynamic', 'intrinsic frequency', 'long range temporal'], 1: ['receptive field', 'prediction error', 'signal propagation', 'population level'], 2: ['electrical stimulation', 'real time', 'brain dynamic', 'brain region'], 3: ['excitatory inhibitory', 'mean field', 'global oscillation', 'time scale'], 4: ['foundation model', 'encode model', 'word recognition', 'eeg signal'], 5: ['recurrent neural network', 'neuron model', 'dynamical model', 'low rank']}",73.0,99.0,211.0,399.0,327.0,1109.0
allenai/scibert_scivocab_uncased,UMAP,5,3,False,FCM,104.54069519042969,1.2172928900705442,0.1928168684244156,0.40060727497183907,-0.4120378333679883,"{0: ['steady state', 'mean field', 'wilson cowan', 'brain criticality'], 1: ['surrogate brain', 'rest state', 'machine learn', 'real time'], 2: ['deep learning', 'neuron model', 'neural behavioral', 'latent representation']}",449.0,2.0,235.0,59.0,366.0,1111.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,10,False,FCM,73.74082946777344,1.055114485920449,0.428440660238266,0.25860202389441145,-0.38545995574663683,"{0: ['global oscillation', 'excitatory inhibitory', 'spike neuron', 'phase transition'], 1: ['time scale', 'cost function', 'sparse reconstruction', 'discrete fractional order'], 2: ['brain body environment', 'travel wave', 'constant time input', 'prediction error'], 3: ['receptive field', 'sub circuit', 'energy landscape model', 'postoperative work memory'], 4: ['recurrent neural network', 'neuron model', 'low rank', 'dynamical model'], 5: ['entropy production rate', 'cognitive control', 'visual rivalry', 'multi agent'], 6: ['foundation model', 'population activity', 'neural population', 'visual neural activity'], 7: ['electrical stimulation', 'real time', 'brain dynamic', 'feedforward feedback'], 8: ['brain criticality', 'intrinsic frequency', 'rest state', 'brain dynamic'], 9: ['word recognition', 'emotion recognition', 'encode model', 'eeg signal']}",183.0,114.0,54.0,484.0,276.0,1111.0
tfidf,UMAP,10,11,False,FCM,51.171512603759766,1.218438788448047,0.39139100909233093,0.3181569507349613,-0.33861180933198143,"{0: ['excitatory inhibitory', 'global oscillation', 'inhibitory population', 'equilibrium steady state'], 1: ['signal propagation', 'neural information', 'neural representation', 'spatial decision making'], 2: ['artificial intelligence ai', 'neural scale', 'ai base surrogate', 'base surrogate brain'], 3: ['low rank', 'gaussian process', 'sub circuit', 'recurrent neural network'], 4: ['receptive field', 'time scale', 'continuous attractor', 'brain tumor'], 5: ['recurrent neural network', 'neural network model', 'cognitive control', 'constant time input'], 6: ['foundation model', 'state art', 'neural behavioral data', 'self supervise'], 7: ['brain criticality', 'brain network', 'functional brain', 'brain function'], 8: ['real time', 'attribution map', 'granger causality', 'sea db'], 9: ['eeg signal', 'encode model', 'entropy production rate', 'word recognition'], 10: ['neuron model', 'spike neural network', 'action potential', 'complexity base']}",249.0,250.0,236.0,255.0,122.0,1112.0
tfidf,UMAP,10,6,False,FCM,57.60707092285156,1.3348879425809106,0.4196292459964752,0.35161850364800795,-0.3702332122924377,"{0: ['neuron model', 'excitatory inhibitory', 'steady state', 'spike neural network'], 1: ['brain criticality', 'brain network', 'brain function', 'functional brain'], 2: ['foundation model', 'state art', 'model neural dynamic', 'neural data'], 3: ['surrogate brain', 'electrical stimulation', 'real time', 'receptive field'], 4: ['recurrent neural network', 'low rank', 'prediction error', 'signal propagation'], 5: ['eeg signal', 'encode model', 'entropy production rate', 'word recognition']}",199.0,211.0,339.0,135.0,229.0,1113.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,10,False,FCM,71.64710235595703,1.1090673780892817,0.4647383689880371,0.2715829234065926,-0.3997578472770179,"{0: ['global oscillation', 'excitatory inhibitory', 'spike neuron', 'phase transition'], 1: ['time scale', 'spatial decision making', 'cost function', 'discrete fractional order'], 2: ['neuron model', 'recurrent neural network', 'low rank', 'dynamical model'], 3: ['receptive field', 'work memory', 'energy landscape model', 'sub circuit'], 4: ['brain criticality', 'entropy production rate', 'cognitive control', 'collective decision'], 5: ['signal propagation', 'brain body environment', 'travel wave', 'neural field'], 6: ['cognitive process', 'diffusion model', 'foundation model', 'meg fmri'], 7: ['electrical stimulation', 'real time', 'brain dynamic', 'feedforward feedback'], 8: ['brain network', 'intrinsic frequency', 'rest state', 'brain dynamic'], 9: ['eeg signal', 'emotion recognition', 'word recognition', 'neural signal']}",97.0,130.0,107.0,442.0,337.0,1113.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,15,False,KMeans,65.77584075927734,1.0087003992641845,0.38226398825645447,0.29662567934180245,-0.3929511120470409,"{0: ['intrinsic frequency', 'rest state', 'brain dynamic', 'sleep stage'], 1: ['constant time input', 'prediction error', 'world model', 'brain body environment'], 2: ['energy landscape model', 'receptive field', 'stimulus space', 'postoperative work memory'], 3: ['mean field', 'global oscillation', 'excitatory inhibitory', 'time scale'], 4: ['entropy production rate', 'cognitive control', 'multi agent', 'collective decision'], 5: ['recurrent neural network', 'low rank', 'dynamical model', 'neural population'], 6: ['emotion recognition', 'neural signal', 'noise interval', 'spatial resolution'], 7: ['electrical stimulation', 'real time', 'feedforward feedback', 'granger causality'], 8: ['word recognition', 'auditory stream segregation', 'neural scale', 'language production'], 9: ['caenorhabditis elegans', 'calcium dynamic muscle', 'force body', 'model variation'], 10: ['action potential', 'spike train', 'functional connectomes', 'activity function'], 11: ['non stationary', 'travel wave', 'work memory', 'laplace space'], 12: ['brain dynamic', 'multi scale', 'complex value', 'behavioral phase'], 13: ['spike neural network', 'neuron model', 'spike train', 'jr nmm parameter'], 14: ['foundation model', 'meg fmri', 'encode model', 'behavior guide']}",262.0,169.0,32.0,337.0,314.0,1114.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,10,False,Agglomerative,61.057579040527344,1.1779669248087614,0.4611080586910248,0.264340409195449,-0.35424114996225115,"{0: ['recurrent neural network', 'neuron model', 'dynamical model', 'neural population'], 1: ['mean field', 'global oscillation', 'excitatory inhibitory', 'time scale'], 2: ['brain criticality', 'electrical stimulation', 'brain dynamic', 'multi scale'], 3: ['word recognition', 'encode model', 'emotion recognition', 'eeg signal'], 4: ['intrinsic frequency', 'rest state', 'brain dynamic', 'brain network'], 5: ['foundation model', 'brain body environment', 'latent space', 'visual neural activity'], 6: ['receptive field', 'low dimensional', 'brain tumor', 'prediction error'], 7: ['entropy production rate', 'neural information', 'activity function', 'coherent activity'], 8: ['cognitive control', 'visual rivalry', 'multi agent', 'collective decision'], 9: ['caenorhabditis elegans', 'neuron core group', 'force body', 'premotor neuron']}",106.0,193.0,185.0,464.0,166.0,1114.0
tfidf,UMAP,10,7,False,KMeans,56.49876403808594,1.259321338853405,0.45563578605651855,0.3046703837170734,-0.36497985067617184,"{0: ['functional brain', 'brain dynamic', 'brain connectivity', 'functional connectivity'], 1: ['state art', 'dynamical model', 'foundation model', 'recurrent neural network'], 2: ['brain criticality', 'eeg signal', 'emotion recognition', 'encode model'], 3: ['neuron model', 'excitatory inhibitory', 'steady state', 'spike neural network'], 4: ['electrical stimulation', 'real time', 'visual rivalry', 'sea db'], 5: ['prediction error', 'signal propagation', 'neural network model', 'recurrent neural network'], 6: ['brain body environment', 'artificial intelligence ai', 'spatial decision making', 'neural pathway']}",121.0,215.0,277.0,305.0,200.0,1118.0
allenai/scibert_scivocab_uncased,UMAP,15,12,False,KMeans,77.31788635253906,1.1300468544397309,0.46713557839393616,0.26385421684219335,-0.4045702467371401,"{0: ['entropy production rate', 'intrinsic frequency', 'brain tumor', 'sleep stage'], 1: ['neuron model', 'complexity base', 'attribution map', 'electrical stimulation'], 2: ['global oscillation', 'excitatory inhibitory', 'spike neuron', 'high order'], 3: ['receptive field', 'complex value', 'stimulus space', 'sea db'], 4: ['word recognition', 'neural representation', 'cognitive control', 'basis function'], 5: ['state art', 'neural data', 'dynamical model', 'latent representation'], 6: ['spike train', 'multi agent', 'feedforward feedback', 'collective decision'], 7: ['brain criticality', 'memory retrieval', 'neural information', 'auditory stream segregation'], 8: ['time scale', 'constant time input', 'discrete fractional order', 'sparse reconstruction'], 9: ['signal propagation', 'multi scale', 'human brain', 'future state'], 10: ['frequency specific', 'noise interval', 'mental health', 'graph learn'], 11: ['brain emulation', 'hub epileptic brain', 'cognitive task', 'ai base surrogate']}",89.0,85.0,130.0,468.0,348.0,1120.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,7,False,FCM,76.54841613769531,1.0710135380090275,0.4219936728477478,0.24098898720615994,-0.3778050951758453,"{0: ['excitatory inhibitory', 'mean field', 'global oscillation', 'time scale'], 1: ['brain criticality', 'long range', 'brain dynamic', 'intrinsic frequency'], 2: ['neuron model', 'dynamical model', 'low rank', 'spike neural network'], 3: ['electrical stimulation', 'real time', 'brain dynamic', 'complex value'], 4: ['signal propagation', 'receptive field', 'cognitive control', 'prediction error'], 5: ['word recognition', 'emotion recognition', 'encode model', 'eeg signal'], 6: ['foundation model', 'latent representation', 'brain tumor', 'energy landscape model']}",196.0,93.0,67.0,511.0,253.0,1120.0
tfidf,SVD,5,6,False,KMeans,51.57193520497914,1.1527480099864498,0.4067816259778335,0.31834590566493426,-0.37370606523473476,"{0: ['brain network', 'brain criticality', 'signal propagation', 'brain dynamic'], 1: ['latent space', 'foundation model', 'latent representation', 'state art'], 2: ['neuron model', 'excitatory inhibitory', 'spike train', 'mean field'], 3: ['time series', 'eeg signal', 'neural signal', 'real time'], 4: ['recurrent neural network', 'work memory', 'low rank', 'continuous attractor'], 5: ['cognitive control', 'prediction error', 'feedforward feedback', 'predictive coding']}",219.0,244.0,164.0,254.0,240.0,1121.0
